Year,Park_id,Agency_id,Entrance,Expanded_total,Usage_class,Day_type,Total_visitors,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Expansion_factor,ppv_multiplier,ppb_multiplier,Total_days_by_type,Park_name,Agency_name,Date_year,Timeslot,Scheduled_count,Scheduled_date,Date_object
2017,3,1,4,9900,High,Weekend_holiday,25,4,21,0,0,0,0,04:00 PM,2017-05-27,1,12,2.67,26.3,33,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,6,12462,Low,Weekday,31,20,11,0,0,0,0,04:00 PM,2017-06-02,1,6,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,6,16080,Low,Weekday,40,27,13,0,0,0,0,04:00 PM,2017-07-27,2,6,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,4,20196,High,Weekend_holiday,51,33,18,0,0,0,0,06:00 PM,2017-07-22,2,12,2.67,26.3,33,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,4,41580,Medium,Weekend_holiday,105,44,61,0,0,0,0,08:00 AM,2017-07-01,1,12,2.67,26.3,33,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,4,51456,High,Weekday,64,7,57,0,0,0,0,06:00 PM,2017-05-30,1,12,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,4,56280,High,Weekday,70,33,37,0,0,0,0,12:00 PM,2017-07-06,1,12,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,4,65928,High,Weekday,82,29,53,0,0,0,0,06:00 PM,2017-06-07,1,12,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,1,66314.16,High,Weekend_holiday,167.46,35,31,38,0,0,0,02:00 PM,2017-06-24,1,12,2.67,26.3,33,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,1,154504.68,High,Weekday,192.17,32,24,51,0,0,0,06:00 PM,2017-08-11,2,12,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,3,1,1,247865.16,High,Weekday,308.29,48,28,87,0,0,0,10:00 AM,2017-07-28,2,12,2.67,26.3,67,Coon Rapids Dam Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,5,0,Low,Weekday,0,0,0,0,0,0,0,10:00 AM,2015-07-09,1,18,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,272,Medium,Weekday,2,0,2,0,0,0,0,06:00 PM,2015-08-27,2,2,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,1786.4,Medium,Weekend_holiday,25.52,0,0,8,0,0,0,08:00 AM,2015-07-03,1,2,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,3,1890,Low,Weekend_holiday,3,1,2,0,0,0,0,12:00 PM,2015-08-09,2,18,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,3,4896,Low,Weekday,4,0,4,0,0,0,0,10:00 AM,2015-09-03,2,18,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,5,5670,Low,Weekend_holiday,9,5,4,0,0,0,0,04:00 PM,2015-05-30,1,18,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,5792.5,Medium,Weekend_holiday,82.75,3,0,25,0,0,0,06:00 PM,2015-08-09,2,2,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,8825.6,High,Weekend_holiday,63.04,8,4,16,0,0,0,02:00 PM,2015-09-06,2,4,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,11485.6,High,Weekend_holiday,82.04,3,21,16,0,0,7,10:00 AM,2015-06-20,1,4,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,13578.6,High,Weekend_holiday,96.99,4,26,21,0,0,0,04:00 PM,2015-06-28,1,4,3.19,60,35,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,13882.88,High,Weekday,51.04,0,0,16,0,0,0,04:00 PM,2015-07-07,1,4,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,19717.28,Medium,Weekday,144.98,0,11,42,0,0,0,08:00 AM,2015-07-14,1,2,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,31573.76,High,Weekday,116.08,6,8,32,0,0,0,02:00 PM,2015-06-02,1,4,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,38346.56,High,Weekday,140.98,1,6,42,0,0,0,12:00 PM,2015-07-22,2,4,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,47722.4,High,Weekday,175.45,0,0,55,0,0,0,10:00 AM,2015-08-31,2,4,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,4,1,1,101583.84,High,Weekday,373.47,1,12,113,0,0,0,10:00 AM,2015-07-16,2,4,3.19,60,68,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,5093.88,Medium,Weekend_holiday,77.18,5,2,22,0,0,0,06:00 PM,2016-05-29,1,2,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,3,6534,Low,Weekend_holiday,11,4,7,0,0,0,0,04:00 PM,2016-05-28,1,18,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,6578.06,Medium,Weekday,49.09,1,11,11,0,0,2,06:00 PM,2016-07-11,1,2,3.19,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,5,8442,Low,Weekday,7,2,5,0,0,0,0,02:00 PM,2016-06-17,1,18,3.19,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,11331.04,High,Weekday,42.28,0,4,12,0,0,0,04:00 PM,2016-07-05,1,4,3.19,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,16065.72,Medium,Weekend_holiday,243.42,4,2,18,3,0,0,08:00 AM,2016-09-04,2,2,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,29406.96,High,Weekend_holiday,222.78,18,7,62,0,0,0,12:00 PM,2016-07-17,2,4,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,4,32670,Low,Weekend_holiday,55,26,29,0,0,0,0,04:00 PM,2016-07-30,2,18,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,41840.16,High,Weekday,156.12,0,3,48,0,0,0,12:00 PM,2016-07-22,2,4,3.19,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,44702.4,Medium,Weekday,333.6,1,19,40,3,0,6,08:00 AM,2016-08-09,2,2,3.19,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,53157.72,High,Weekend_holiday,402.71,3,23,109,0,0,29,02:00 PM,2016-08-13,2,4,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,87253.32,High,Weekend_holiday,661.01,21,35,179,0,0,34,12:00 PM,2016-07-09,1,4,3.19,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,4,1,1,95458.92,High,Weekday,356.19,11,11,101,0,0,12,02:00 PM,2016-07-18,2,4,3.19,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,4,594,Medium,Weekend_holiday,3,2,1,0,0,0,0,02:00 PM,2017-07-16,2,6,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,4,804,Medium,Weekday,2,0,2,0,0,0,0,04:00 PM,2017-07-03,1,6,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,3,1188,Low,Weekend_holiday,3,0,3,0,0,0,0,04:00 PM,2017-06-18,1,12,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,4,1584,Medium,Weekend_holiday,8,3,5,0,0,0,0,04:00 PM,2017-05-29,1,6,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,4,3618,Medium,Weekday,9,3,6,0,0,0,0,02:00 PM,2017-08-08,2,6,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,3,7524,Low,Weekend_holiday,19,4,15,0,0,0,0,12:00 PM,2017-08-13,2,12,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,3,14472,Low,Weekday,18,9,9,0,0,0,0,06:00 PM,2017-07-18,2,12,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,17113.14,High,Weekend_holiday,86.43,3,6,29,0,0,0,08:00 AM,2017-05-28,1,6,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,3,19296,Low,Weekday,24,13,11,0,0,0,0,10:00 AM,2017-07-14,1,12,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,29206.98,High,Weekend_holiday,147.51,4,2,53,0,0,0,04:00 PM,2017-07-22,2,6,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,44799.48,High,Weekend_holiday,226.26,12,6,78,0,0,0,10:00 AM,2017-07-23,2,6,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,48967.62,High,Weekday,121.81,3,4,43,0,0,0,10:00 AM,2017-07-24,2,6,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,52726.32,High,Weekday,131.16,2,1,48,0,0,0,10:00 AM,2017-07-31,2,6,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,66143.88,High,Weekend_holiday,334.06,10,9,118,0,0,0,10:00 AM,2017-07-08,1,6,2.67,60,33,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,4,1,1,68959.08,High,Weekday,171.54,4,2,62,0,0,0,04:00 PM,2017-07-10,1,6,2.67,60,67,Lake George Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,0,High,Weekday,0,0,0,0,0,0,0,06:00 PM,2015-06-02,1,15,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,0,High,Weekday,0,0,0,0,0,0,0,02:00 PM,2015-08-25,2,15,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,2,1004.85,Medium,Weekend_holiday,3.19,0,0,1,0,0,0,08:00 AM,2015-07-12,1,9,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,6539.4,Medium,Weekend_holiday,20.76,0,8,4,0,0,0,08:00 AM,2015-08-16,2,9,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,2,9043.65,Medium,Weekend_holiday,28.71,0,0,9,0,0,0,10:00 AM,2015-09-05,2,9,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,1,9224.25,High,Weekend_holiday,17.57,3,5,3,0,0,0,02:00 PM,2015-08-16,2,15,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,3,10048.5,High,Weekend_holiday,19.14,0,0,6,0,0,0,02:00 PM,2015-07-12,1,15,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,11597.4,Medium,Weekday,18.95,3,0,5,0,0,0,10:00 AM,2015-07-08,1,9,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,2,11713.68,Medium,Weekday,19.14,0,0,6,0,0,0,10:00 AM,2015-07-27,2,9,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,1,13665.96,Medium,Weekday,22.33,0,0,7,0,0,0,06:00 PM,2015-07-08,1,9,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,1,14473.8,High,Weekday,14.19,1,10,1,0,0,0,04:00 PM,2015-06-05,1,15,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,22776.6,High,Weekday,22.33,0,0,7,0,0,0,02:00 PM,2015-07-06,1,15,3.19,26.3,68,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,26097.75,Medium,Weekend_holiday,82.85,0,35,15,0,0,0,10:00 AM,2015-07-11,1,9,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,3,26796,High,Weekend_holiday,51.04,0,0,16,0,0,0,06:00 PM,2015-07-03,1,15,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,5,1,4,54395.25,High,Weekend_holiday,103.61,0,43,19,0,0,0,02:00 PM,2015-06-27,1,15,3.19,26.3,35,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,1,0,High,Weekend_holiday,0,0,0,0,0,0,0,12:00 PM,2016-06-11,1,15,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,1,0,High,Weekday,0,0,0,0,0,0,0,10:00 AM,2016-07-19,2,15,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,2,0,High,Weekday,0,0,0,0,0,0,0,12:00 PM,2016-05-31,1,15,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,1,2526.57,Medium,Weekday,4.19,0,1,1,0,0,0,06:00 PM,2016-06-17,1,9,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,1,4210.95,High,Weekday,4.19,0,1,1,0,0,0,02:00 PM,2016-07-22,2,15,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,1,7000.29,Medium,Weekend_holiday,23.57,3,11,3,0,0,0,06:00 PM,2016-07-10,1,9,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,2,9617.85,Medium,Weekday,15.95,0,0,5,0,0,0,10:00 AM,2016-06-08,1,9,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,2,11369.16,Medium,Weekend_holiday,38.28,0,0,12,0,0,0,10:00 AM,2016-08-27,2,9,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,4,12572.01,Medium,Weekend_holiday,42.33,6,14,7,0,0,0,08:00 AM,2016-07-30,2,9,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,4,17300.25,Medium,Weekend_holiday,58.25,0,16,5,1,0,0,10:00 AM,2016-05-28,1,9,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,2,25006.41,Medium,Weekday,41.47,0,0,13,0,0,0,10:00 AM,2016-08-25,2,9,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,2,44213.4,High,Weekend_holiday,89.32,0,0,28,0,0,0,02:00 PM,2016-08-28,2,15,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,3,51311.7,High,Weekend_holiday,103.66,3,29,14,0,0,27,06:00 PM,2016-07-24,2,15,3.19,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2016,5,1,3,57757.35,High,Weekday,57.47,0,10,13,0,0,6,02:00 PM,2016-06-06,1,15,3.19,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,1,0,Low,Weekday,0,0,0,0,0,0,0,04:00 PM,2017-06-30,1,6,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,1,0,Low,Weekday,0,0,0,0,0,0,0,04:00 PM,2017-07-19,2,6,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,4,0,Medium,Weekend_holiday,0,0,0,0,0,0,0,08:00 AM,2017-05-28,1,6,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,1,924.66,Low,Weekend_holiday,4.67,1,1,1,0,0,0,08:00 AM,2017-07-08,1,6,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,1,2971.98,Low,Weekend_holiday,15.01,0,7,3,0,0,0,06:00 PM,2017-07-23,2,6,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,4,3435.3,Medium,Weekend_holiday,17.35,0,4,5,0,0,0,08:00 AM,2017-08-12,2,6,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,4,7376.7,Medium,Weekday,18.35,0,5,5,0,0,0,12:00 PM,2017-08-10,2,6,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,2,7401.24,High,Weekend_holiday,18.69,0,0,7,0,0,0,06:00 PM,2017-07-09,1,12,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,3,7401.24,High,Weekend_holiday,18.69,0,0,7,0,0,0,06:00 PM,2017-08-20,2,12,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,2,10733.4,High,Weekday,13.35,0,0,5,0,0,0,04:00 PM,2017-07-31,2,12,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,2,15026.76,High,Weekday,18.69,0,0,7,0,0,0,06:00 PM,2017-07-07,1,12,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,3,16113.24,High,Weekend_holiday,40.69,1,21,7,0,0,0,06:00 PM,2017-05-29,1,12,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,2,16917.12,High,Weekend_holiday,42.72,0,0,16,0,0,0,04:00 PM,2017-08-05,2,12,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,2,21466.8,High,Weekday,26.7,0,0,10,0,0,0,06:00 PM,2017-06-23,1,12,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,4,22540.14,Medium,Weekday,56.07,0,0,21,0,0,0,06:00 PM,2017-07-12,1,6,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,3,30857.52,High,Weekday,38.38,1,0,14,0,0,0,02:00 PM,2017-06-16,1,12,2.67,26.3,67,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2017,5,1,3,76622.04,High,Weekend_holiday,193.49,0,68,47,0,0,0,04:00 PM,2017-07-01,1,12,2.67,26.3,33,Martin-Island-Linwood Regional Park,Anoka County,NA,NA,NA,NA,NA
2015,6,1,5,0,Medium,Weekday,0,0,0,0,0,0,0,08:00 AM,2015-09-04,2,15,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,8,0,Low,Weekday,0,0,0,0,0,0,0,08:00 AM,2015-06-23,1,20,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,5,455,High,Weekend_holiday,1,1,0,0,0,0,0,12:00 PM,2015-07-11,1,13,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,4,1400,Low,Weekend_holiday,2,0,2,0,0,0,0,10:00 AM,2015-06-27,1,20,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,3,2730,High,Weekend_holiday,6,6,0,0,0,0,0,04:00 PM,2015-07-12,1,13,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,1,4095,High,Weekend_holiday,9,4,5,0,0,0,0,06:00 PM,2015-08-23,2,13,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,3,7140,Medium,Weekday,7,5,2,0,0,0,0,02:00 PM,2015-06-12,1,15,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,5,7735,High,Weekend_holiday,17,0,17,0,0,0,0,04:00 PM,2015-05-24,1,13,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,1,9724,High,Weekday,11,3,8,0,0,0,0,04:00 PM,2015-08-19,2,13,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,4,9724,High,Weekday,11,3,8,0,0,0,0,04:00 PM,2015-08-20,2,13,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,4,11550,Medium,Weekend_holiday,22,13,9,0,0,0,0,02:00 PM,2015-06-06,1,15,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,8,11900,Low,Weekend_holiday,17,6,11,0,0,0,0,04:00 PM,2015-08-23,2,20,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,3,15028,High,Weekday,17,1,16,0,0,0,0,04:00 PM,2015-07-07,1,13,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,5,15028,High,Weekday,17,6,11,0,0,0,0,04:00 PM,2015-07-13,1,13,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,6,15750,Medium,Weekend_holiday,30,18,12,0,0,0,0,08:00 AM,2015-08-09,2,15,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,3,16320,Low,Weekday,12,6,6,0,0,0,0,10:00 AM,2015-08-10,2,20,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,2,20475,High,Weekend_holiday,45,17,28,0,0,0,0,06:00 PM,2015-08-30,2,13,1.92,1,35,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,1,24752,High,Weekday,28,24,4,0,0,0,0,06:00 PM,2015-08-10,2,13,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2015,6,1,2,30940,High,Weekday,35,21,14,0,0,0,0,06:00 PM,2015-06-23,1,13,1.92,1,68,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,5,1742,High,Weekday,0,0,2,0,0,0,0,04:00 PM,2016-07-28,2,13,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,6,2772,Medium,Weekend_holiday,4,1,3,0,0,0,0,10:00 AM,2016-09-04,2,21,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,5,4355,High,Weekday,5,0,5,0,0,0,0,02:00 PM,2016-07-05,1,13,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,6,7035,Medium,Weekday,5,5,0,0,0,0,0,12:00 PM,2016-07-07,1,21,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,5,7839,High,Weekday,9,1,8,0,0,0,0,02:00 PM,2016-07-13,1,13,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,9581,High,Weekday,11,7,4,0,0,0,0,04:00 PM,2016-08-12,2,13,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,3,10452,Low,Weekday,6,3,3,0,0,0,0,10:00 AM,2016-09-01,2,26,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,5,11154,High,Weekend_holiday,26,6,20,0,0,0,0,02:00 PM,2016-07-09,1,13,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,12474,Medium,Weekend_holiday,18,0,18,0,0,0,0,02:00 PM,2016-09-03,2,21,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,2,13860,Medium,Weekend_holiday,20,18,2,0,0,0,0,02:00 PM,2016-06-18,1,21,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,14157,High,Weekend_holiday,33,27,6,0,0,0,0,04:00 PM,2016-05-29,1,13,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,9,17160,Low,Weekend_holiday,20,12,8,0,0,0,0,04:00 PM,2016-06-12,1,26,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,17420,High,Weekday,20,16,4,0,0,0,0,04:00 PM,2016-07-29,2,13,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,18291,High,Weekday,21,20,1,0,0,0,0,04:00 PM,2016-07-01,1,13,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,19698,Medium,Weekday,14,10,4,0,0,0,0,12:00 PM,2016-08-26,2,21,1.92,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2016,6,1,1,21450,High,Weekend_holiday,50,12,38,0,0,0,0,04:00 PM,2016-06-26,1,13,1.92,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2017,6,1,5,0,Medium,Weekday,0,0,0,0,0,0,0,10:00 AM,2017-07-05,1,30,1.76,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2017,6,1,7,0,Low,Weekday,0,0,0,0,0,0,0,10:00 AM,2017-07-10,1,34,1.76,1,67,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
2017,6,1,8,0,Low,Weekend_holiday,0,0,0,0,0,0,0,04:00 PM,2017-05-28,1,34,1.76,1,33,Mississippi River Regional Trail,Anoka County,NA,NA,NA,NA,NA
