Park_trail,Entrance,Usage_class,Start_time,Day_type
43,26,Low,1000,Weekend_holiday
43,26,Low,1000,Weekday
43,27,Low,1000,Weekend_holiday
43,27,Low,1000,Weekday
43,28,Low,1000,Weekend_holiday
43,28,Low,1000,Weekday
43,29,Low,1000,Weekend_holiday
43,29,Low,1000,Weekday
43,32,Low,1000,Weekend_holiday
43,32,Low,1000,Weekday
43,34,Low,1000,Weekend_holiday
43,34,Low,1000,Weekday
43,36,Low,1000,Weekend_holiday
43,36,Low,1000,Weekday
43,37,Low,1000,Weekend_holiday
43,37,Low,1000,Weekday
43,38,Low,1000,Weekend_holiday
43,38,Low,1000,Weekday
43,39,Low,1000,Weekend_holiday
43,39,Low,1000,Weekday
43,40,Low,1000,Weekend_holiday
43,40,Low,1000,Weekday
43,41,Low,1000,Weekend_holiday
43,41,Low,1000,Weekday
43,42,Low,1000,Weekend_holiday
43,42,Low,1000,Weekday
43,44,Low,1000,Weekend_holiday
43,44,Low,1000,Weekday
43,45,Low,1000,Weekend_holiday
43,45,Low,1000,Weekday
43,47,Low,1000,Weekend_holiday
43,47,Low,1000,Weekday
43,50,Low,1000,Weekend_holiday
43,50,Low,1000,Weekday
43,51,Low,1000,Weekend_holiday
43,51,Low,1000,Weekday
43,52,Low,1000,Weekend_holiday
43,52,Low,1000,Weekday
43,54,Low,1000,Weekend_holiday
43,54,Low,1000,Weekday
43,56,Low,1000,Weekend_holiday
43,56,Low,1000,Weekday
43,57,Low,1000,Weekend_holiday
43,57,Low,1000,Weekday
43,58,Low,1000,Weekend_holiday
43,58,Low,1000,Weekday
43,59,Low,1000,Weekend_holiday
43,59,Low,1000,Weekday
42,22,Low,1000,Weekend_holiday
42,22,Low,1000,Weekday
42,23,Low,1000,Weekend_holiday
42,23,Low,1000,Weekday
42,24,Low,1000,Weekend_holiday
42,24,Low,1000,Weekday
42,25,Low,1000,Weekend_holiday
42,25,Low,1000,Weekday
42,26,Low,1000,Weekend_holiday
42,26,Low,1000,Weekday
49,1,Low,1000,Weekend_holiday
49,1,Low,1000,Weekday
49,2,Low,1000,Weekend_holiday
49,2,Low,1000,Weekday
49,3,Low,1000,Weekend_holiday
49,3,Low,1000,Weekday
49,4,Low,1000,Weekend_holiday
49,4,Low,1000,Weekday
49,6,Low,1000,Weekend_holiday
49,6,Low,1000,Weekday
49,7,Low,1000,Weekend_holiday
49,7,Low,1000,Weekday
49,10,Low,1000,Weekend_holiday
49,10,Low,1000,Weekday
49,11,Low,1000,Weekend_holiday
49,11,Low,1000,Weekday
50,2,Low,1000,Weekend_holiday
50,2,Low,1000,Weekday
50,3,Low,1000,Weekend_holiday
50,3,Low,1000,Weekday
50,4,Low,1000,Weekend_holiday
50,4,Low,1000,Weekday
50,5,Low,1000,Weekend_holiday
50,5,Low,1000,Weekday
50,7,Low,1000,Weekend_holiday
50,7,Low,1000,Weekday
50,8,Low,1000,Weekend_holiday
50,8,Low,1000,Weekday
50,9,Low,1000,Weekend_holiday
50,9,Low,1000,Weekday
50,10,Low,1000,Weekend_holiday
50,10,Low,1000,Weekday
50,12,Low,1000,Weekend_holiday
50,12,Low,1000,Weekday
50,13,Low,1000,Weekend_holiday
50,13,Low,1000,Weekday
50,14,Low,1000,Weekend_holiday
50,14,Low,1000,Weekday
50,15,Low,1000,Weekend_holiday
50,15,Low,1000,Weekday
50,16,Low,1000,Weekend_holiday
50,16,Low,1000,Weekday
50,17,Low,1000,Weekend_holiday
50,17,Low,1000,Weekday
50,18,Low,1000,Weekend_holiday
50,18,Low,1000,Weekday
50,19,Low,1000,Weekend_holiday
50,19,Low,1000,Weekday
50,20,Low,1000,Weekend_holiday
50,20,Low,1000,Weekday
50,21,Low,1000,Weekend_holiday
50,21,Low,1000,Weekday
50,22,Low,1000,Weekend_holiday
50,22,Low,1000,Weekday
50,25,Low,1000,Weekend_holiday
50,25,Low,1000,Weekday
50,26,Low,1000,Weekend_holiday
50,26,Low,1000,Weekday
50,27,Low,1000,Weekend_holiday
50,27,Low,1000,Weekday
50,28,Low,1000,Weekend_holiday
50,28,Low,1000,Weekday
50,29,Low,1000,Weekend_holiday
50,29,Low,1000,Weekday
50,30,Low,1000,Weekend_holiday
50,30,Low,1000,Weekday
50,31,Low,1000,Weekend_holiday
50,31,Low,1000,Weekday
50,32,Low,1000,Weekend_holiday
50,32,Low,1000,Weekday
92,1,Low,1000,Weekend_holiday
92,1,Low,1000,Weekday
91,2,Low,1000,Weekend_holiday
91,2,Low,1000,Weekday
91,3,Low,1000,Weekend_holiday
91,3,Low,1000,Weekday
91,5,Low,1000,Weekend_holiday
91,5,Low,1000,Weekday
91,6,Low,1000,Weekend_holiday
91,6,Low,1000,Weekday
90,3,Low,1000,Weekend_holiday
90,3,Low,1000,Weekday
90,5,Low,1000,Weekend_holiday
90,5,Low,1000,Weekday
90,8,Low,1000,Weekend_holiday
90,8,Low,1000,Weekday
90,9,Low,1000,Weekend_holiday
90,9,Low,1000,Weekday
90,11,Low,1000,Weekend_holiday
90,11,Low,1000,Weekday
90,12,Low,1000,Weekend_holiday
90,12,Low,1000,Weekday
90,13,Low,1000,Weekend_holiday
90,13,Low,1000,Weekday
90,14,Low,1000,Weekend_holiday
90,14,Low,1000,Weekday
100,8,Low,1000,Weekend_holiday
100,8,Low,1000,Weekday
100,9,Low,1000,Weekend_holiday
100,9,Low,1000,Weekday
103,3,Low,1000,Weekend_holiday
103,3,Low,1000,Weekday
103,4,Low,1000,Weekend_holiday
103,4,Low,1000,Weekday
103,6,Low,1000,Weekend_holiday
103,6,Low,1000,Weekday
103,7,Low,1000,Weekend_holiday
103,7,Low,1000,Weekday
47,2,Low,1000,Weekend_holiday
47,2,Low,1000,Weekday
47,8,Low,1000,Weekend_holiday
47,8,Low,1000,Weekday
47,9,Low,1000,Weekend_holiday
47,9,Low,1000,Weekday
47,10,Low,1000,Weekend_holiday
47,10,Low,1000,Weekday
47,11,Low,1000,Weekend_holiday
47,11,Low,1000,Weekday
47,12,Low,1000,Weekend_holiday
47,12,Low,1000,Weekday
94,2,Low,1000,Weekend_holiday
94,2,Low,1000,Weekday
94,3,Low,1000,Weekend_holiday
94,3,Low,1000,Weekday
94,6,Low,1000,Weekend_holiday
94,6,Low,1000,Weekday
94,10,Low,1000,Weekend_holiday
94,10,Low,1000,Weekday
135,1,Low,1000,Weekend_holiday
135,1,Low,1000,Weekday
135,2,Low,1000,Weekend_holiday
135,2,Low,1000,Weekday
135,3,Low,1000,Weekend_holiday
135,3,Low,1000,Weekday
135,4,Low,1000,Weekend_holiday
135,4,Low,1000,Weekday
135,5,Low,1000,Weekend_holiday
135,5,Low,1000,Weekday
135,7,Low,1000,Weekend_holiday
135,7,Low,1000,Weekday
135,9,Low,1000,Weekend_holiday
135,9,Low,1000,Weekday
135,12,Low,1000,Weekend_holiday
135,12,Low,1000,Weekday
41,2,Low,1200,Weekend_holiday
41,2,Low,1200,Weekday
41,4,Low,1200,Weekend_holiday
41,4,Low,1200,Weekday
41,11,Low,1200,Weekend_holiday
41,11,Low,1200,Weekday
93,2,Low,1200,Weekend_holiday
93,2,Low,1200,Weekday
93,3,Low,1200,Weekend_holiday
93,3,Low,1200,Weekday
45,1,Low,1200,Weekend_holiday
45,1,Low,1200,Weekday
45,2,Low,1200,Weekend_holiday
45,2,Low,1200,Weekday
45,7,Low,1200,Weekend_holiday
45,7,Low,1200,Weekday
45,13,Low,1200,Weekend_holiday
45,13,Low,1200,Weekday
44,3,Low,1200,Weekend_holiday
44,3,Low,1200,Weekday
44,5,Low,1200,Weekend_holiday
44,5,Low,1200,Weekday
44,6,Low,1200,Weekend_holiday
44,6,Low,1200,Weekday
44,10,Low,1200,Weekend_holiday
44,10,Low,1200,Weekday
44,11,Low,1200,Weekend_holiday
44,11,Low,1200,Weekday
44,12,Low,1200,Weekend_holiday
44,12,Low,1200,Weekday
44,14,Low,1200,Weekend_holiday
44,14,Low,1200,Weekday
44,18,Low,1200,Weekend_holiday
44,18,Low,1200,Weekday
44,19,Low,1200,Weekend_holiday
44,19,Low,1200,Weekday
44,20,Low,1200,Weekend_holiday
44,20,Low,1200,Weekday
44,27,Low,1200,Weekend_holiday
44,27,Low,1200,Weekday
48,12,Low,1200,Weekend_holiday
48,12,Low,1200,Weekday
48,13,Low,1200,Weekend_holiday
48,13,Low,1200,Weekday
48,14,Low,1200,Weekend_holiday
48,14,Low,1200,Weekday
48,15,Low,1200,Weekend_holiday
48,15,Low,1200,Weekday
48,21,Low,1200,Weekend_holiday
48,21,Low,1200,Weekday
48,23,Low,1200,Weekend_holiday
48,23,Low,1200,Weekday
46,4,Low,1200,Weekend_holiday
46,4,Low,1200,Weekday
46,5,Low,1200,Weekend_holiday
46,5,Low,1200,Weekday
46,6,Low,1200,Weekend_holiday
46,6,Low,1200,Weekday
46,9,Low,1200,Weekend_holiday
46,9,Low,1200,Weekday
46,10,Low,1200,Weekend_holiday
46,10,Low,1200,Weekday
46,11,Low,1200,Weekend_holiday
46,11,Low,1200,Weekday
46,12,Low,1200,Weekend_holiday
46,12,Low,1200,Weekday
46,13,Low,1200,Weekend_holiday
46,13,Low,1200,Weekday
46,14,Low,1200,Weekend_holiday
46,14,Low,1200,Weekday
46,15,Low,1200,Weekend_holiday
46,15,Low,1200,Weekday
46,17,Low,1200,Weekend_holiday
46,17,Low,1200,Weekday
46,18,Low,1200,Weekend_holiday
46,18,Low,1200,Weekday
46,20,Low,1200,Weekend_holiday
46,20,Low,1200,Weekday
46,21,Low,1200,Weekend_holiday
46,21,Low,1200,Weekday
46,22,Low,1200,Weekend_holiday
46,22,Low,1200,Weekday
46,24,Low,1200,Weekend_holiday
46,24,Low,1200,Weekday
46,26,Low,1200,Weekend_holiday
46,26,Low,1200,Weekday
46,29,Low,1200,Weekend_holiday
46,29,Low,1200,Weekday
46,32,Low,1200,Weekend_holiday
46,32,Low,1200,Weekday
46,33,Low,1200,Weekend_holiday
46,33,Low,1200,Weekday
46,39,Low,1200,Weekend_holiday
46,39,Low,1200,Weekday
46,41,Low,1200,Weekend_holiday
46,41,Low,1200,Weekday
46,43,Low,1200,Weekend_holiday
46,43,Low,1200,Weekday
43,7,Low,1200,Weekend_holiday
43,7,Low,1200,Weekday
43,8,Low,1200,Weekend_holiday
43,8,Low,1200,Weekday
43,12,Low,1200,Weekend_holiday
43,12,Low,1200,Weekday
43,13,Low,1200,Weekend_holiday
43,13,Low,1200,Weekday
43,14,Low,1200,Weekend_holiday
43,14,Low,1200,Weekday
43,15,Low,1200,Weekend_holiday
43,15,Low,1200,Weekday
43,16,Low,1200,Weekend_holiday
43,16,Low,1200,Weekday
43,19,Low,1200,Weekend_holiday
43,19,Low,1200,Weekday
43,22,Low,1200,Weekend_holiday
43,22,Low,1200,Weekday
43,23,Low,1200,Weekend_holiday
43,23,Low,1200,Weekday
43,27,Low,1200,Weekend_holiday
43,27,Low,1200,Weekday
43,28,Low,1200,Weekend_holiday
43,28,Low,1200,Weekday
43,32,Low,1200,Weekend_holiday
43,32,Low,1200,Weekday
43,36,Low,1200,Weekend_holiday
43,36,Low,1200,Weekday
43,37,Low,1200,Weekend_holiday
43,37,Low,1200,Weekday
43,39,Low,1200,Weekend_holiday
43,39,Low,1200,Weekday
43,40,Low,1200,Weekend_holiday
43,40,Low,1200,Weekday
43,41,Low,1200,Weekend_holiday
43,41,Low,1200,Weekday
43,42,Low,1200,Weekend_holiday
43,42,Low,1200,Weekday
43,54,Low,1200,Weekend_holiday
43,54,Low,1200,Weekday
43,55,Low,1200,Weekend_holiday
43,55,Low,1200,Weekday
43,56,Low,1200,Weekend_holiday
43,56,Low,1200,Weekday
43,57,Low,1200,Weekend_holiday
43,57,Low,1200,Weekday
43,58,Low,1200,Weekend_holiday
43,58,Low,1200,Weekday
43,59,Low,1200,Weekend_holiday
43,59,Low,1200,Weekday
42,22,Low,1200,Weekend_holiday
42,22,Low,1200,Weekday
42,23,Low,1200,Weekend_holiday
42,23,Low,1200,Weekday
42,24,Low,1200,Weekend_holiday
42,24,Low,1200,Weekday
42,25,Low,1200,Weekend_holiday
42,25,Low,1200,Weekday
42,26,Low,1200,Weekend_holiday
42,26,Low,1200,Weekday
42,27,Low,1200,Weekend_holiday
42,27,Low,1200,Weekday
49,3,Low,1200,Weekend_holiday
49,3,Low,1200,Weekday
49,4,Low,1200,Weekend_holiday
49,4,Low,1200,Weekday
49,6,Low,1200,Weekend_holiday
49,6,Low,1200,Weekday
49,9,Low,1200,Weekend_holiday
49,9,Low,1200,Weekday
49,10,Low,1200,Weekend_holiday
49,10,Low,1200,Weekday
49,11,Low,1200,Weekend_holiday
49,11,Low,1200,Weekday
50,2,Low,1200,Weekend_holiday
50,2,Low,1200,Weekday
50,3,Low,1200,Weekend_holiday
50,3,Low,1200,Weekday
50,4,Low,1200,Weekend_holiday
50,4,Low,1200,Weekday
50,5,Low,1200,Weekend_holiday
50,5,Low,1200,Weekday
50,7,Low,1200,Weekend_holiday
50,7,Low,1200,Weekday
50,8,Low,1200,Weekend_holiday
50,8,Low,1200,Weekday
50,9,Low,1200,Weekend_holiday
50,9,Low,1200,Weekday
50,10,Low,1200,Weekend_holiday
50,10,Low,1200,Weekday
50,12,Low,1200,Weekend_holiday
50,12,Low,1200,Weekday
50,13,Low,1200,Weekend_holiday
50,13,Low,1200,Weekday
50,14,Low,1200,Weekend_holiday
50,14,Low,1200,Weekday
50,15,Low,1200,Weekend_holiday
50,15,Low,1200,Weekday
50,16,Low,1200,Weekend_holiday
50,16,Low,1200,Weekday
50,17,Low,1200,Weekend_holiday
50,17,Low,1200,Weekday
50,18,Low,1200,Weekend_holiday
50,18,Low,1200,Weekday
50,19,Low,1200,Weekend_holiday
50,19,Low,1200,Weekday
50,20,Low,1200,Weekend_holiday
50,20,Low,1200,Weekday
50,21,Low,1200,Weekend_holiday
50,21,Low,1200,Weekday
50,22,Low,1200,Weekend_holiday
50,22,Low,1200,Weekday
50,25,Low,1200,Weekend_holiday
50,25,Low,1200,Weekday
50,26,Low,1200,Weekend_holiday
50,26,Low,1200,Weekday
50,27,Low,1200,Weekend_holiday
50,27,Low,1200,Weekday
50,28,Low,1200,Weekend_holiday
50,28,Low,1200,Weekday
50,29,Low,1200,Weekend_holiday
50,29,Low,1200,Weekday
50,30,Low,1200,Weekend_holiday
50,30,Low,1200,Weekday
50,31,Low,1200,Weekend_holiday
50,31,Low,1200,Weekday
50,32,Low,1200,Weekend_holiday
50,32,Low,1200,Weekday
92,1,Low,1200,Weekend_holiday
92,1,Low,1200,Weekday
91,2,Low,1200,Weekend_holiday
91,2,Low,1200,Weekday
91,3,Low,1200,Weekend_holiday
91,3,Low,1200,Weekday
91,5,Low,1200,Weekend_holiday
91,5,Low,1200,Weekday
91,6,Low,1200,Weekend_holiday
91,6,Low,1200,Weekday
90,3,Low,1200,Weekend_holiday
90,3,Low,1200,Weekday
90,5,Low,1200,Weekend_holiday
90,5,Low,1200,Weekday
90,8,Low,1200,Weekend_holiday
90,8,Low,1200,Weekday
90,9,Low,1200,Weekend_holiday
90,9,Low,1200,Weekday
90,11,Low,1200,Weekend_holiday
90,11,Low,1200,Weekday
90,12,Low,1200,Weekend_holiday
90,12,Low,1200,Weekday
90,13,Low,1200,Weekend_holiday
90,13,Low,1200,Weekday
90,14,Low,1200,Weekend_holiday
90,14,Low,1200,Weekday
100,2,Low,1200,Weekend_holiday
100,2,Low,1200,Weekday
100,3,Low,1200,Weekend_holiday
100,3,Low,1200,Weekday
100,4,Low,1200,Weekend_holiday
100,4,Low,1200,Weekday
100,8,Low,1200,Weekend_holiday
100,8,Low,1200,Weekday
100,9,Low,1200,Weekend_holiday
100,9,Low,1200,Weekday
103,1,Low,1200,Weekend_holiday
103,1,Low,1200,Weekday
47,11,Low,1200,Weekend_holiday
47,11,Low,1200,Weekday
47,12,Low,1200,Weekend_holiday
47,12,Low,1200,Weekday
94,2,Low,1200,Weekend_holiday
94,2,Low,1200,Weekday
94,5,Low,1200,Weekend_holiday
94,5,Low,1200,Weekday
94,6,Low,1200,Weekend_holiday
94,6,Low,1200,Weekday
94,7,Low,1200,Weekend_holiday
94,7,Low,1200,Weekday
94,8,Low,1200,Weekend_holiday
94,8,Low,1200,Weekday
94,9,Low,1200,Weekend_holiday
94,9,Low,1200,Weekday
94,10,Low,1200,Weekend_holiday
94,10,Low,1200,Weekday
135,1,Low,1200,Weekend_holiday
135,1,Low,1200,Weekday
135,2,Low,1200,Weekend_holiday
135,2,Low,1200,Weekday
135,3,Low,1200,Weekend_holiday
135,3,Low,1200,Weekday
135,4,Low,1200,Weekend_holiday
135,4,Low,1200,Weekday
135,5,Low,1200,Weekend_holiday
135,5,Low,1200,Weekday
135,9,Low,1200,Weekend_holiday
135,9,Low,1200,Weekday
135,12,Low,1200,Weekend_holiday
135,12,Low,1200,Weekday
41,2,Low,1400,Weekend_holiday
41,2,Low,1400,Weekday
41,4,Low,1400,Weekend_holiday
41,4,Low,1400,Weekday
41,11,Low,1400,Weekend_holiday
41,11,Low,1400,Weekday
93,2,Low,1400,Weekend_holiday
93,2,Low,1400,Weekday
93,3,Low,1400,Weekend_holiday
93,3,Low,1400,Weekday
45,1,Low,1400,Weekend_holiday
45,1,Low,1400,Weekday
45,2,Low,1400,Weekend_holiday
45,2,Low,1400,Weekday
45,7,Low,1400,Weekend_holiday
45,7,Low,1400,Weekday
45,13,Low,1400,Weekend_holiday
45,13,Low,1400,Weekday
44,3,Low,1400,Weekend_holiday
44,3,Low,1400,Weekday
44,5,Low,1400,Weekend_holiday
44,5,Low,1400,Weekday
44,6,Low,1400,Weekend_holiday
44,6,Low,1400,Weekday
44,10,Low,1400,Weekend_holiday
44,10,Low,1400,Weekday
44,11,Low,1400,Weekend_holiday
44,11,Low,1400,Weekday
44,12,Low,1400,Weekend_holiday
44,12,Low,1400,Weekday
44,14,Low,1400,Weekend_holiday
44,14,Low,1400,Weekday
44,18,Low,1400,Weekend_holiday
44,18,Low,1400,Weekday
44,19,Low,1400,Weekend_holiday
44,19,Low,1400,Weekday
44,20,Low,1400,Weekend_holiday
44,20,Low,1400,Weekday
44,27,Low,1400,Weekend_holiday
44,27,Low,1400,Weekday
48,12,Low,1400,Weekend_holiday
48,12,Low,1400,Weekday
48,13,Low,1400,Weekend_holiday
48,13,Low,1400,Weekday
48,14,Low,1400,Weekend_holiday
48,14,Low,1400,Weekday
48,15,Low,1400,Weekend_holiday
48,15,Low,1400,Weekday
48,21,Low,1400,Weekend_holiday
48,21,Low,1400,Weekday
48,23,Low,1400,Weekend_holiday
48,23,Low,1400,Weekday
46,4,Low,1400,Weekend_holiday
46,4,Low,1400,Weekday
46,5,Low,1400,Weekend_holiday
46,5,Low,1400,Weekday
46,6,Low,1400,Weekend_holiday
46,6,Low,1400,Weekday
46,9,Low,1400,Weekend_holiday
46,9,Low,1400,Weekday
46,10,Low,1400,Weekend_holiday
46,10,Low,1400,Weekday
46,11,Low,1400,Weekend_holiday
46,11,Low,1400,Weekday
46,12,Low,1400,Weekend_holiday
46,12,Low,1400,Weekday
46,13,Low,1400,Weekend_holiday
46,13,Low,1400,Weekday
46,14,Low,1400,Weekend_holiday
46,14,Low,1400,Weekday
46,15,Low,1400,Weekend_holiday
46,15,Low,1400,Weekday
46,17,Low,1400,Weekend_holiday
46,17,Low,1400,Weekday
46,18,Low,1400,Weekend_holiday
46,18,Low,1400,Weekday
46,20,Low,1400,Weekend_holiday
46,20,Low,1400,Weekday
46,21,Low,1400,Weekend_holiday
46,21,Low,1400,Weekday
46,22,Low,1400,Weekend_holiday
46,22,Low,1400,Weekday
46,24,Low,1400,Weekend_holiday
46,24,Low,1400,Weekday
46,26,Low,1400,Weekend_holiday
46,26,Low,1400,Weekday
46,29,Low,1400,Weekend_holiday
46,29,Low,1400,Weekday
46,32,Low,1400,Weekend_holiday
46,32,Low,1400,Weekday
46,33,Low,1400,Weekend_holiday
46,33,Low,1400,Weekday
46,39,Low,1400,Weekend_holiday
46,39,Low,1400,Weekday
46,41,Low,1400,Weekend_holiday
46,41,Low,1400,Weekday
46,43,Low,1400,Weekend_holiday
46,43,Low,1400,Weekday
43,7,Low,1400,Weekend_holiday
43,7,Low,1400,Weekday
43,8,Low,1400,Weekend_holiday
43,8,Low,1400,Weekday
43,12,Low,1400,Weekend_holiday
43,12,Low,1400,Weekday
43,13,Low,1400,Weekend_holiday
43,13,Low,1400,Weekday
43,14,Low,1400,Weekend_holiday
43,14,Low,1400,Weekday
43,15,Low,1400,Weekend_holiday
43,15,Low,1400,Weekday
43,16,Low,1400,Weekend_holiday
43,16,Low,1400,Weekday
43,19,Low,1400,Weekend_holiday
43,19,Low,1400,Weekday
43,22,Low,1400,Weekend_holiday
43,22,Low,1400,Weekday
43,23,Low,1400,Weekend_holiday
43,23,Low,1400,Weekday
43,27,Low,1400,Weekend_holiday
43,27,Low,1400,Weekday
43,28,Low,1400,Weekend_holiday
43,28,Low,1400,Weekday
43,32,Low,1400,Weekend_holiday
43,32,Low,1400,Weekday
43,36,Low,1400,Weekend_holiday
43,36,Low,1400,Weekday
43,37,Low,1400,Weekend_holiday
43,37,Low,1400,Weekday
43,39,Low,1400,Weekend_holiday
43,39,Low,1400,Weekday
43,40,Low,1400,Weekend_holiday
43,40,Low,1400,Weekday
43,41,Low,1400,Weekend_holiday
43,41,Low,1400,Weekday
43,42,Low,1400,Weekend_holiday
43,42,Low,1400,Weekday
43,55,Low,1400,Weekend_holiday
43,55,Low,1400,Weekday
43,56,Low,1400,Weekend_holiday
43,56,Low,1400,Weekday
43,57,Low,1400,Weekend_holiday
43,57,Low,1400,Weekday
43,58,Low,1400,Weekend_holiday
43,58,Low,1400,Weekday
43,59,Low,1400,Weekend_holiday
43,59,Low,1400,Weekday
42,22,Low,1400,Weekend_holiday
42,22,Low,1400,Weekday
42,23,Low,1400,Weekend_holiday
42,23,Low,1400,Weekday
42,24,Low,1400,Weekend_holiday
42,24,Low,1400,Weekday
42,25,Low,1400,Weekend_holiday
42,25,Low,1400,Weekday
42,26,Low,1400,Weekend_holiday
42,26,Low,1400,Weekday
42,27,Low,1400,Weekend_holiday
42,27,Low,1400,Weekday
49,3,Low,1400,Weekend_holiday
49,3,Low,1400,Weekday
49,4,Low,1400,Weekend_holiday
49,4,Low,1400,Weekday
49,6,Low,1400,Weekend_holiday
49,6,Low,1400,Weekday
49,9,Low,1400,Weekend_holiday
49,9,Low,1400,Weekday
49,10,Low,1400,Weekend_holiday
49,10,Low,1400,Weekday
50,2,Low,1400,Weekend_holiday
50,2,Low,1400,Weekday
50,3,Low,1400,Weekend_holiday
50,3,Low,1400,Weekday
50,4,Low,1400,Weekend_holiday
50,4,Low,1400,Weekday
50,5,Low,1400,Weekend_holiday
50,5,Low,1400,Weekday
50,7,Low,1400,Weekend_holiday
50,7,Low,1400,Weekday
50,8,Low,1400,Weekend_holiday
50,8,Low,1400,Weekday
50,9,Low,1400,Weekend_holiday
50,9,Low,1400,Weekday
50,10,Low,1400,Weekend_holiday
50,10,Low,1400,Weekday
50,12,Low,1400,Weekend_holiday
50,12,Low,1400,Weekday
50,13,Low,1400,Weekend_holiday
50,13,Low,1400,Weekday
50,14,Low,1400,Weekend_holiday
50,14,Low,1400,Weekday
50,15,Low,1400,Weekend_holiday
50,15,Low,1400,Weekday
50,16,Low,1400,Weekend_holiday
50,16,Low,1400,Weekday
50,17,Low,1400,Weekend_holiday
50,17,Low,1400,Weekday
50,18,Low,1400,Weekend_holiday
50,18,Low,1400,Weekday
50,19,Low,1400,Weekend_holiday
50,19,Low,1400,Weekday
50,20,Low,1400,Weekend_holiday
50,20,Low,1400,Weekday
50,21,Low,1400,Weekend_holiday
50,21,Low,1400,Weekday
50,22,Low,1400,Weekend_holiday
50,22,Low,1400,Weekday
50,25,Low,1400,Weekend_holiday
50,25,Low,1400,Weekday
50,26,Low,1400,Weekend_holiday
50,26,Low,1400,Weekday
50,27,Low,1400,Weekend_holiday
50,27,Low,1400,Weekday
50,28,Low,1400,Weekend_holiday
50,28,Low,1400,Weekday
50,29,Low,1400,Weekend_holiday
50,29,Low,1400,Weekday
50,30,Low,1400,Weekend_holiday
50,30,Low,1400,Weekday
50,31,Low,1400,Weekend_holiday
50,31,Low,1400,Weekday
50,32,Low,1400,Weekend_holiday
50,32,Low,1400,Weekday
92,1,Low,1400,Weekend_holiday
92,1,Low,1400,Weekday
91,2,Low,1400,Weekend_holiday
91,2,Low,1400,Weekday
91,3,Low,1400,Weekend_holiday
91,3,Low,1400,Weekday
91,5,Low,1400,Weekend_holiday
91,5,Low,1400,Weekday
91,6,Low,1400,Weekend_holiday
91,6,Low,1400,Weekday
90,3,Low,1400,Weekend_holiday
90,3,Low,1400,Weekday
90,5,Low,1400,Weekend_holiday
90,5,Low,1400,Weekday
90,8,Low,1400,Weekend_holiday
90,8,Low,1400,Weekday
90,9,Low,1400,Weekend_holiday
90,9,Low,1400,Weekday
90,11,Low,1400,Weekend_holiday
90,11,Low,1400,Weekday
90,12,Low,1400,Weekend_holiday
90,12,Low,1400,Weekday
90,13,Low,1400,Weekend_holiday
90,13,Low,1400,Weekday
90,14,Low,1400,Weekend_holiday
90,14,Low,1400,Weekday
100,2,Low,1400,Weekend_holiday
100,2,Low,1400,Weekday
100,3,Low,1400,Weekend_holiday
100,3,Low,1400,Weekday
100,4,Low,1400,Weekend_holiday
100,4,Low,1400,Weekday
100,8,Low,1400,Weekend_holiday
100,8,Low,1400,Weekday
100,9,Low,1400,Weekend_holiday
100,9,Low,1400,Weekday
103,1,Low,1400,Weekend_holiday
103,1,Low,1400,Weekday
47,11,Low,1400,Weekend_holiday
47,11,Low,1400,Weekday
47,12,Low,1400,Weekend_holiday
47,12,Low,1400,Weekday
94,2,Low,1400,Weekend_holiday
94,2,Low,1400,Weekday
94,5,Low,1400,Weekend_holiday
94,5,Low,1400,Weekday
94,6,Low,1400,Weekend_holiday
94,6,Low,1400,Weekday
94,7,Low,1400,Weekend_holiday
94,7,Low,1400,Weekday
94,8,Low,1400,Weekend_holiday
94,8,Low,1400,Weekday
94,9,Low,1400,Weekend_holiday
94,9,Low,1400,Weekday
94,10,Low,1400,Weekend_holiday
94,10,Low,1400,Weekday
135,2,Low,1400,Weekend_holiday
135,2,Low,1400,Weekday
135,3,Low,1400,Weekend_holiday
135,3,Low,1400,Weekday
135,5,Low,1400,Weekend_holiday
135,5,Low,1400,Weekday
135,9,Low,1400,Weekend_holiday
135,9,Low,1400,Weekday
135,12,Low,1400,Weekend_holiday
135,12,Low,1400,Weekday
41,2,Low,1600,Weekend_holiday
41,2,Low,1600,Weekday
41,4,Low,1600,Weekend_holiday
41,4,Low,1600,Weekday
41,11,Low,1600,Weekend_holiday
41,11,Low,1600,Weekday
45,1,Low,1600,Weekend_holiday
45,1,Low,1600,Weekday
45,7,Low,1600,Weekend_holiday
45,7,Low,1600,Weekday
45,13,Low,1600,Weekend_holiday
45,13,Low,1600,Weekday
44,3,Low,1600,Weekend_holiday
44,3,Low,1600,Weekday
44,5,Low,1600,Weekend_holiday
44,5,Low,1600,Weekday
44,6,Low,1600,Weekend_holiday
44,6,Low,1600,Weekday
44,10,Low,1600,Weekend_holiday
44,10,Low,1600,Weekday
44,11,Low,1600,Weekend_holiday
44,11,Low,1600,Weekday
44,12,Low,1600,Weekend_holiday
44,12,Low,1600,Weekday
44,14,Low,1600,Weekend_holiday
44,14,Low,1600,Weekday
44,18,Low,1600,Weekend_holiday
44,18,Low,1600,Weekday
44,20,Low,1600,Weekend_holiday
44,20,Low,1600,Weekday
48,1,Low,1600,Weekend_holiday
48,1,Low,1600,Weekday
48,2,Low,1600,Weekend_holiday
48,2,Low,1600,Weekday
48,3,Low,1600,Weekend_holiday
