Year,Park,agency,Entrance,totalsum,samclass,daytype,totalall,Biker,Pedskat,Vehicle,Bus,Horse,Boat,orgstart,gooddate,half,expfact,new2008ppv,newppb,day#s,carpeop,buspeop
2014,67,7,1,10047.84,3,1,27.68,2,2,8,0,0,0,800,823,2,11,2.96,59.42,33,23.68,0
2014,67,7,1,11769.12,1,1,59.44,5,13,14,0,0,0,1600,621,1,6,2.96,59.42,33,41.44,0
2014,67,7,1,15444,1,1,78,0,4,25,0,0,0,1600,831,2,6,2.96,59.42,33,74,0
2014,67,7,4,17471.52,1,1,88.24,20,12,19,0,0,0,1600,901,2,6,2.96,59.42,33,56.24,0
2014,67,7,2,19921.44,2,1,86.24,23,7,19,0,0,0,1400,810,2,7,2.96,59.42,33,56.24,0
2014,67,7,4,20560.32,1,1,103.84,14,4,29,0,0,0,1600,525,1,6,2.96,59.42,33,85.84,0
2014,67,7,3,23130.36,3,1,63.72,20,23,7,0,0,0,1800,719,2,11,2.96,59.42,33,20.72,0
2014,67,7,4,30094.08,1,2,73.76,22,34,6,0,0,0,1600,703,1,6,2.96,59.42,68,17.76,0
2014,67,7,1,35447.04,1,2,86.88,3,1,28,0,0,0,1200,820,2,6,2.96,59.42,68,82.88,0
2014,67,7,1,40022.08,2,2,84.08,15,1,23,0,0,0,1800,807,2,7,2.96,59.42,68,68.08,0
2014,67,7,4,40702.08,1,2,99.76,5,3,31,0,0,0,1400,707,1,6,2.96,59.42,68,91.76,0
2014,67,7,3,84344.48,3,2,112.76,32,63,6,0,0,0,1600,613,1,11,2.96,59.42,68,17.76,0
2015,67,7,2,3410.4,2,1,13.92,0,8,2,0,0,0,1600,703,1,7,2.96,59.42,35,5.92,0
2015,67,7,3,12686.08,3,2,16.96,3,11,1,0,0,0,1200,609,1,11,2.96,59.42,68,2.96,0
2015,67,7,4,14338.8,1,1,68.28,6,9,18,0,0,0,1600,524,1,6,2.96,59.42,35,53.28,0
2015,67,7,2,15708,3,1,40.8,0,26,5,0,0,0,1000,830,2,11,2.96,59.42,35,14.8,0
2015,67,7,1,18996.48,1,2,46.56,0,14,11,0,0,0,1400,611,1,6,2.96,59.42,68,32.56,0
2015,67,7,4,20655.6,1,1,98.36,16,35,16,0,0,0,1600,809,2,6,2.96,59.42,35,47.36,0
2015,67,7,1,21361.2,1,1,101.72,7,0,32,0,0,0,1400,907,2,6,2.96,59.42,35,94.72,0
2015,67,7,1,21361.2,1,1,101.72,7,0,32,0,0,0,1400,907,2,6,2.96,59.42,35,94.72,0
2015,67,7,4,21422.72,3,2,28.64,1,1,9,0,0,0,800,716,2,11,2.96,59.42,68,26.64,0
2015,67,7,4,24047.52,2,2,50.52,3,12,12,0,0,0,1000,730,2,7,2.96,59.42,68,35.52,0
2015,67,7,1,25916.16,1,2,63.52,8,20,12,0,0,0,1400,825,2,6,2.96,59.42,68,35.52,0
2015,67,7,1,25939.2,1,1,123.52,5,9,37,0,0,0,1600,530,1,6,2.96,59.42,35,109.52,0
2015,67,7,1,38068.8,1,1,181.28,7,47,43,0,0,0,1400,607,1,6,2.96,59.42,35,127.28,0
2015,67,7,4,41107.36,2,2,86.36,5,34,16,0,0,0,1000,701,1,7,2.96,59.42,68,47.36,0
2015,67,7,4,44227.2,1,2,108.4,17,47,15,0,0,0,1600,601,1,6,2.96,59.42,68,44.4,0
2015,67,7,4,44520.96,1,2,109.12,4,40,22,0,0,0,1200,817,2,6,2.96,59.42,68,65.12,0
2015,67,7,1,51848.64,1,2,127.08,13,46,23,0,0,0,1200,527,1,6,2.96,59.42,68,68.08,0
2015,67,7,4,59094.72,1,2,144.84,9,50,29,0,0,0,1600,831,2,6,2.96,59.42,68,85.84,0
2015,67,7,3,60167.8,3,1,156.28,42,61,18,0,0,0,1000,614,1,11,2.96,59.42,35,53.28,0
2016,67,7,2,1876,2,2,4,2,2,0,0,0,0,1400,725,2,7,2.96,59.42,67,0,0
2016,67,7,3,10134.96,3,1,27.92,10,12,2,0,0,0,1000,619,1,11,2.96,59.42,33,5.92,0
2016,67,7,4,13739.88,2,1,59.48,11,10,13,0,0,0,1000,716,2,7,2.96,59.42,33,38.48,0
2016,67,7,1,14335.2,1,1,72.4,10,18,15,0,0,0,1400,530,1,6,2.96,59.42,33,44.4,0
2016,67,7,4,15958.8,1,1,80.6,14,37,10,0,0,0,1200,702,1,6,2.96,59.42,33,29.6,0
2016,67,7,4,18781.44,1,2,46.72,6,20,7,0,0,0,1400,721,2,6,2.96,59.42,67,20.72,0
2016,67,7,4,19206,1,1,97,2,21,25,0,0,0,1600,604,1,6,2.96,59.42,33,74,0
2016,67,7,1,23600.08,2,2,50.32,0,0,17,0,0,0,1800,603,1,7,2.96,59.42,67,50.32,0
2016,67,7,4,25647.6,3,2,34.8,4,16,5,0,0,0,800,719,2,11,2.96,59.42,67,14.8,0
2016,67,7,4,25728,1,2,64,38,26,0,0,0,0,1600,607,1,6,2.96,59.42,67,0,0
2016,67,7,1,26178.24,1,2,65.12,0,0,22,0,0,0,1600,628,1,6,2.96,59.42,67,65.12,0
2016,67,7,1,26724.96,1,2,66.48,5,23,13,0,0,0,1200,616,1,6,2.96,59.42,67,38.48,0
2016,67,7,4,29573.28,1,1,149.36,53,49,16,0,0,0,1600,820,2,6,2.96,59.42,33,47.36,0
2016,67,7,1,51536.4,1,2,128.2,4,65,20,0,0,0,1400,707,1,6,2.96,59.42,67,59.2,0
2016,67,7,4,84481.32,2,1,365.72,93,104,57,0,0,0,1000,529,1,7,2.96,59.42,33,168.72,0
2017,67,7,2,3428.04,2,1,14.84,6,0,4,0,0,0,1200,826,2,7,2.21,59.42,33,8.84,0
2017,67,7,4,8179.38,1,1,41.31,11,6,11,0,0,0,1200,708,1,6,2.21,59.42,33,24.31,0
2017,67,7,1,9878.22,1,1,49.89,7,23,9,0,0,0,1600,716,2,6,2.21,59.42,33,19.89,0
2017,67,7,1,11252.34,1,1,56.83,0,6,23,0,0,0,1200,618,1,6,2.21,59.42,33,50.83,0
2017,67,7,4,13370.52,1,2,33.26,4,16,6,0,0,0,1400,629,1,6,2.21,59.42,67,13.26,0
2017,67,7,1,15825.81,2,1,68.51,0,0,31,0,0,0,1800,610,1,7,2.21,59.42,33,68.51,0
2017,67,7,1,23193.39,3,2,31.47,0,16,7,0,0,0,800,614,1,11,2.21,59.42,67,15.47,0
2017,67,7,1,23987.34,1,2,59.67,0,0,27,0,0,0,1200,731,2,6,2.21,59.42,67,59.67,0
2017,67,7,2,24214.47,2,2,51.63,3,42,3,0,0,0,1200,627,1,7,2.21,59.42,67,6.63,0
2017,67,7,3,24321,3,2,33,7,26,0,0,0,0,800,724,2,11,2.21,59.42,67,0,0
2017,67,7,1,41755.74,1,2,103.87,0,0,47,0,0,0,1200,816,2,6,2.21,59.42,67,103.87,0
2017,67,7,1,45163.8,1,1,228.1,107,99,10,0,0,0,1400,715,2,6,2.21,59.42,33,22.1,0
2017,67,7,4,53519.4,1,1,270.3,104,100,30,0,0,0,1400,729,2,6,2.21,59.42,33,66.3,0
2017,67,7,4,82812,1,2,206,97,109,0,0,0,0,1200,713,1,6,2.21,59.42,67,0,0
2014,68,7,1,8976,1,1,17,6,11,0,0,0,0,1200,901,2,16,1.79,1,33,0,0
2014,68,7,18,13056,3,2,3,0,3,0,0,0,0,800,619,1,64,1.79,1,68,0,0
2014,68,7,3,26565,2,1,23,11,12,0,0,0,0,1600,726,2,35,1.79,1,33,0,0
2014,68,7,1,49819.52,1,2,45.79,21,23,1,0,0,0,1400,609,1,16,1.79,1,68,1.79,0
2014,68,7,2,51616.95,2,1,44.69,22,3,11,0,0,0,1400,614,1,35,1.79,1,33,19.69,0
2014,68,7,6,55582.56,1,1,105.27,52,30,13,0,0,0,1600,629,1,16,1.79,1,33,23.27,0
2014,68,7,5,55693.44,1,1,105.48,25,59,12,0,0,0,1400,831,2,16,1.79,1,33,21.48,0
2014,68,7,18,76899.9,2,1,66.58,35,28,2,0,0,0,1200,817,2,35,1.79,1,33,3.58,0
2014,68,7,13,89335.68,1,2,82.11,19,47,9,0,0,0,1200,813,2,16,1.79,1,68,16.11,0
2014,68,7,13,91623.84,1,1,173.53,42,119,7,0,0,0,1200,526,1,16,1.79,1,33,12.53,0
2014,68,7,13,128615.52,1,1,243.59,99,107,21,0,0,0,1600,704,1,16,1.79,1,33,37.59,0
2014,68,7,3,151320.4,2,2,63.58,22,38,2,0,0,0,1200,826,2,35,1.79,1,68,3.58,0
2014,68,7,5,155584,1,2,143,61,82,0,0,0,0,1600,709,1,16,1.79,1,68,0,0
2014,68,7,10,225100.4,2,2,94.58,27,64,2,0,0,0,1400,618,1,35,1.79,1,68,3.58,0
2015,68,7,5,25426.56,1,2,23.37,11,7,3,0,0,0,1600,609,1,16,1.79,1,68,5.37,0
2015,68,7,13,29376,1,2,27,0,27,0,0,0,0,1400,828,2,16,1.79,1,68,0,0
2015,68,7,1,42560,1,1,76,25,51,0,0,0,0,1200,525,1,16,1.79,1,35,0,0
2015,68,7,1,47589.12,1,2,43.74,17,16,6,0,0,0,1600,623,1,16,1.79,1,68,10.74,0
2015,68,7,13,48809.6,1,1,87.16,60,20,4,0,0,0,1400,523,1,16,1.79,1,35,7.16,0
2015,68,7,6,52024,1,1,92.9,43,32,10,0,0,0,1200,830,2,16,1.79,1,35,17.9,0
2015,68,7,10,72661.4,2,2,30.53,5,13,7,0,0,0,1400,710,1,35,1.79,1,68,12.53,0
2015,68,7,5,72772,1,1,129.95,63,58,5,0,0,0,1200,726,2,16,1.79,1,35,8.95,0
2015,68,7,1,77168,1,1,137.8,39,63,20,0,0,0,1200,613,1,16,1.79,1,35,35.8,0
2015,68,7,10,100096,3,2,23,8,15,0,0,0,0,800,619,1,64,1.79,1,68,0,0
2015,68,7,1,100966.4,1,2,92.8,27,30,20,0,0,0,1400,728,2,16,1.79,1,68,35.8,0
2015,68,7,3,110860.4,2,2,46.58,25,18,2,0,0,0,1400,825,2,35,1.79,1,68,3.58,0
2015,68,7,6,123357.44,1,2,113.38,45,29,22,0,0,0,1600,804,2,16,1.79,1,68,39.38,0
2015,68,7,5,149056,1,2,137,80,57,0,0,0,0,1600,702,1,16,1.79,1,68,0,0
2015,68,7,8,179200,3,1,80,25,55,0,0,0,0,1000,606,1,64,1.79,1,35,0,0
2016,68,7,18,7035,2,2,3,2,1,0,0,0,0,1800,630,1,35,1.79,1,67,0,0
2016,68,7,1,8576,1,2,8,0,8,0,0,0,0,1800,606,1,16,1.79,1,67,0,0
2016,68,7,5,14784,1,1,28,22,6,0,0,0,0,1600,618,1,16,1.79,1,33,0,0
2016,68,7,5,27624.96,1,1,52.32,25,13,8,0,0,0,1200,709,1,16,1.79,1,33,14.32,0
2016,68,7,6,28739.04,1,1,54.43,4,20,17,0,0,0,1400,723,2,16,1.79,1,33,30.43,0
2016,68,7,1,31088,1,2,29,24,5,0,0,0,0,1600,825,2,16,1.79,1,67,0,0
2016,68,7,13,32952.15,2,1,28.53,14,2,7,0,0,0,800,730,2,35,1.79,1,33,12.53,0
2016,68,7,6,69240.48,1,2,64.59,16,11,21,0,0,0,1400,726,2,16,1.79,1,67,37.59,0
2016,68,7,5,70699.2,1,1,133.9,57,59,10,0,0,0,1400,731,2,16,1.79,1,33,17.9,0
2016,68,7,13,74088.96,1,1,140.32,66,60,8,0,0,0,1800,625,1,16,1.79,1,33,14.32,0
2016,68,7,6,101376,1,1,192,42,150,0,0,0,0,1600,717,2,16,1.79,1,33,0,0
2016,68,7,3,118606.95,2,1,102.69,35,48,11,0,0,0,1200,626,1,35,1.79,1,33,19.69,0
2016,68,7,5,130558.88,1,2,121.79,57,63,1,0,0,0,1400,901,2,16,1.79,1,67,1.79,0
2016,68,7,11,140743.68,3,1,66.64,15,23,16,0,0,0,800,619,1,64,1.79,1,33,28.64,0
2016,68,7,6,143648,1,2,134,71,63,0,0,0,0,1600,901,2,16,1.79,1,67,0,0
2016,68,7,5,158323.68,1,2,147.69,47,81,11,0,0,0,1200,801,2,16,1.79,1,67,19.69,0
2016,68,7,5,182529.44,1,2,170.27,82,65,13,0,0,0,1600,715,2,16,1.79,1,67,23.27,0
2017,68,7,13,14407.68,1,2,13.44,0,6,4,0,0,0,1200,530,1,16,1.86,1,67,7.44,0
2017,68,7,5,26199.68,1,2,24.44,5,12,4,0,0,0,1600,811,2,16,1.86,1,67,7.44,0
2017,68,7,2,34452,2,1,29,16,13,0,0,0,0,1800,704,1,36,1.86,1,33,0,0
2017,68,7,6,40898.88,1,1,77.46,25,32,11,0,0,0,1400,617,1,16,1.86,1,33,20.46,0
2017,68,7,1,52227.84,1,2,48.72,34,11,2,0,0,0,1400,728,2,16,1.86,1,67,3.72,0
2017,68,7,13,60224.96,1,2,56.18,13,19,13,0,0,0,1400,810,2,16,1.86,1,67,24.18,0
2017,68,7,6,75979.2,1,1,143.9,76,40,15,0,0,0,1600,716,2,16,1.86,1,33,27.9,0
2017,68,7,1,89747.84,1,2,83.72,41,39,2,0,0,0,1400,627,1,16,1.86,1,67,3.72,0
2017,68,7,1,133699.84,1,2,124.72,79,42,2,0,0,0,1400,629,1,16,1.86,1,67,3.72,0
2017,68,7,1,142169.28,1,1,269.26,84,109,41,0,0,0,1400,603,1,16,1.86,1,33,76.26,0
2017,68,7,13,167713.92,1,1,317.64,132,141,24,0,0,0,1400,903,2,16,1.86,1,33,44.64,0
2014,69,7,3,4896,2,2,6,0,6,0,0,0,0,1600,807,2,12,1.79,1,68,0,0
2014,69,7,1,5369.28,2,2,6.58,1,2,2,0,0,0,800,612,1,12,1.79,1,68,3.58,0
2014,69,7,5,9108,3,1,23,12,11,0,0,0,0,1000,823,2,12,1.79,1,33,0,0
2014,69,7,5,11088,3,1,28,12,16,0,0,0,0,1600,705,1,12,1.79,1,33,0,0
2014,69,7,3,12672,2,1,32,8,24,0,0,0,0,1000,704,1,12,1.79,1,33,0,0
2014,69,7,6,13028.4,1,1,32.9,14,1,10,0,0,0,1800,831,2,12,1.79,1,33,17.9,0
2014,69,7,4,13056,3,2,16,10,6,0,0,0,0,1800,624,1,12,1.79,1,68,0,0
2014,69,7,4,20400,3,2,25,7,18,0,0,0,0,1000,822,2,12,1.79,1,68,0,0
2014,69,7,3,20988,2,1,53,16,37,0,0,0,0,1600,712,1,12,1.79,1,33,0,0
2014,69,7,3,35088,2,2,43,16,27,0,0,0,0,1400,613,1,12,1.79,1,68,0,0
2014,69,7,3,36828,2,1,93,52,41,0,0,0,0,1200,810,2,12,1.79,1,33,0,0
2014,69,7,2,39984,1,2,49,17,32,0,0,0,0,1400,703,1,12,1.79,1,68,0,0
2014,69,7,2,43164,1,1,109,13,96,0,0,0,0,1400,901,2,12,1.79,1,33,0,0
2014,69,7,1,51816.6,1,1,130.85,15,89,15,0,0,0,1400,525,1,12,1.79,1,33,26.85,0
2014,69,7,1,67222.08,1,2,82.38,7,36,22,0,0,0,1200,707,1,12,1.79,1,68,39.38,0
2015,69,7,4,5712,3,2,7,5,2,0,0,0,0,1400,709,1,12,1.79,1,68,0,0
2015,69,7,4,6300,3,1,15,7,8,0,0,0,0,800,704,1,12,1.79,1,35,0,0
2015,69,7,6,9042.6,1,1,21.53,0,9,7,0,0,0,1800,524,1,12,1.79,1,35,12.53,0
2015,69,7,2,10920,1,1,26,21,5,0,0,0,0,1800,530,1,12,1.79,1,35,0,0
2015,69,7,6,14040.6,1,1,33.43,1,2,17,0,0,0,1200,607,1,12,1.79,1,35,30.43,0
2015,69,7,6,16320,2,2,20,10,10,0,0,0,0,800,730,2,12,1.79,1,68,0,0
2015,69,7,3,27720,2,1,66,41,25,0,0,0,0,1800,830,2,12,1.79,1,35,0,0
2015,69,7,6,27874.56,1,2,34.16,12,15,4,0,0,0,1200,825,2,12,1.79,1,68,7.16,0
2015,69,7,2,32760,2,1,78,42,36,0,0,0,0,800,614,1,12,1.79,1,35,0,0
2015,69,7,6,33806.88,1,2,41.43,11,0,17,0,0,0,1200,604,1,12,1.79,1,68,30.43,0
2015,69,7,2,34272,2,2,42,30,12,0,0,0,0,800,701,1,12,1.79,1,68,0,0
2015,69,7,1,40299,1,1,95.95,76,11,5,0,0,0,1600,907,2,12,1.79,1,35,8.95,0
2015,69,7,3,42840,2,1,102,62,40,0,0,0,0,1800,703,1,12,1.79,1,35,0,0
2015,69,7,1,52876.8,2,2,64.8,9,20,20,0,0,0,1000,609,1,12,1.79,1,68,35.8,0
2015,69,7,5,53040,3,2,65,36,29,0,0,0,0,1800,831,2,12,1.79,1,68,0,0
2015,69,7,4,58752,3,2,72,35,37,0,0,0,0,1000,716,2,12,1.79,1,68,0,0
2015,69,7,2,83232,1,2,102,85,17,0,0,0,0,1400,527,1,12,1.79,1,68,0,0
2016,69,7,3,1980,2,1,5,2,3,0,0,0,0,1200,723,2,12,1.79,1,33,0,0
2016,69,7,3,2412,2,2,3,0,3,0,0,0,0,1200,603,1,12,1.79,1,67,0,0
2016,69,7,4,8040,3,2,10,5,5,0,0,0,0,1600,607,1,12,1.79,1,67,0,0
2016,69,7,5,19296,3,2,24,14,10,0,0,0,0,800,719,2,12,1.79,1,67,0,0
2016,69,7,6,21667.8,1,2,26.95,5,13,5,0,0,0,1400,721,2,12,1.79,1,67,8.95,0
2016,69,7,2,24120,1,2,30,23,7,0,0,0,0,1200,616,1,12,1.79,1,67,0,0
2016,69,7,2,32160,2,2,40,27,13,0,0,0,0,1000,707,1,12,1.79,1,67,0,0
2016,69,7,1,35721.72,1,2,44.43,7,7,17,0,0,0,1400,628,1,12,1.79,1,67,30.43,0
2016,69,7,1,35814.24,1,1,90.44,8,18,36,0,0,0,1600,820,2,12,1.79,1,33,64.44,0
2016,69,7,1,35893.44,2,1,90.64,21,41,16,0,0,0,1000,529,1,12,1.79,1,33,28.64,0
2016,69,7,5,36432,3,1,92,20,72,0,0,0,0,1800,619,1,12,1.79,1,33,0,0
2016,69,7,6,48521.88,1,1,122.53,42,68,7,0,0,0,1600,723,2,12,1.79,1,33,12.53,0
2016,69,7,2,61908,2,2,77,29,48,0,0,0,0,800,725,2,12,1.79,1,67,0,0
2016,69,7,2,63360,1,1,160,136,24,0,0,0,0,1200,530,1,12,1.79,1,33,0,0
2016,69,7,1,70542.96,1,2,87.74,59,18,6,0,0,0,1600,808,2,12,1.79,1,67,10.74,0
2016,69,7,2,91476,1,1,231,67,164,0,0,0,0,1400,604,1,12,1.79,1,33,0,0
2017,69,7,6,2412,2,2,3,0,3,0,0,0,0,1000,628,1,12,1.86,1,67,0,0
2017,69,7,3,5544,2,1,14,7,7,0,0,0,0,1600,610,1,12,1.86,1,33,0,0
2017,69,7,4,9108,3,1,23,14,9,0,0,0,0,1600,611,1,12,1.86,1,33,0,0
2017,69,7,5,19296,3,2,24,14,10,0,0,0,0,1000,724,2,12,1.86,1,67,0,0
2017,69,7,6,23942.16,1,1,60.46,20,20,11,0,0,0,1200,715,2,12,1.86,1,33,20.46,0
2017,69,7,3,24120,2,2,30,17,13,0,0,0,0,1000,531,1,12,1.86,1,67,0,0
2017,69,7,6,27802.32,2,2,34.58,15,14,3,0,0,0,1000,627,1,12,1.86,1,67,5.58,0
2017,69,7,2,30552,1,2,38,28,10,0,0,0,0,1400,601,1,12,1.86,1,67,0,0
2017,69,7,1,31973.04,2,1,80.74,39,25,9,0,0,0,1000,827,2,12,1.86,1,33,16.74,0
2017,69,7,1,37578.96,1,2,46.74,18,12,9,0,0,0,1400,731,2,12,1.86,1,67,16.74,0
2017,69,7,1,41651.28,1,1,105.18,61,20,13,0,0,0,1400,618,1,12,1.86,1,33,24.18,0
2017,69,7,1,86351.76,1,1,218.06,76,103,21,0,0,0,1400,708,1,12,1.86,1,33,39.06,0
2017,69,7,6,99134.64,1,1,250.34,102,113,19,0,0,0,1800,716,2,12,1.86,1,33,35.34,0
2014,70,7,13,0,3,2,0,0,0,0,0,0,0,1000,616,1,34,2.96,64.18,68,0,0
2014,70,7,13,1584,2,1,3,3,0,0,0,0,0,1400,608,1,16,2.96,64.18,33,0,0
2014,70,7,13,11968,2,2,11,11,0,0,0,0,0,1400,820,2,16,2.96,64.18,68,32.56,0
2014,70,7,11,12881.92,2,2,11.84,0,0,4,0,0,0,1000,606,1,16,2.96,64.18,68,11.84,0
2014,70,7,8,35425.28,2,2,32.56,0,0,11,0,0,0,1000,813,2,16,2.96,64.18,68,32.56,0
2014,70,7,11,39450.88,1,2,20.72,0,0,7,0,0,0,1400,620,1,28,2.96,64.18,68,20.72,0
2014,70,7,5,42636,3,1,38,16,22,0,0,0,0,1000,706,1,34,2.96,64.18,33,0,0
2014,70,7,6,59136,2,1,112,87,25,0,0,0,0,1000,810,2,16,2.96,64.18,33,162.8,0
2014,70,7,9,84537.6,1,2,44.4,0,0,15,0,0,0,1600,708,1,28,2.96,64.18,68,44.4,0
2014,70,7,10,87521.28,1,1,94.72,0,0,32,0,0,0,1800,816,2,28,2.96,64.18,33,94.72,0
2014,70,7,8,204721.44,1,1,221.56,77,38,36,0,0,0,1200,601,1,28,2.96,64.18,33,106.56,0
2014,70,7,9,259828.8,1,1,281.2,0,0,95,0,0,0,1200,705,1,28,2.96,64.18,33,281.2,0
2014,70,7,7,344319.36,1,1,372.64,91,33,84,0,0,0,1200,727,2,28,2.96,64.18,33,248.64,0
2015,70,7,4,0,3,2,0,0,0,0,0,0,0,1400,529,1,34,2.96,64.18,68,0,0
2015,70,7,13,0,2,2,0,0,0,0,0,0,0,1400,730,2,16,2.96,64.18,68,0,0
2015,70,7,13,0,3,2,0,0,0,0,0,0,0,1000,805,2,34,2.96,64.18,68,79.92,0
2015,70,7,3,5712,1,2,3,0,3,0,0,0,0,1800,722,2,28,2.96,64.18,68,0,0
2015,70,7,4,6936,3,2,3,0,3,0,0,0,0,1000,831,2,34,2.96,64.18,68,0,0
2015,70,7,11,16800,2,1,30,0,0,10,0,0,0,1000,906,2,16,2.96,64.18,35,29.6,0
2015,70,7,13,28179.2,3,1,23.68,0,0,8,0,0,0,1000,628,1,34,2.96,64.18,35,23.68,0
2015,70,7,1,28302.4,1,1,28.88,7,13,3,0,0,0,1800,614,1,28,2.96,64.18,35,8.88,0
2015,70,7,3,36260,1,1,37,0,37,0,0,0,0,1800,523,1,28,2.96,64.18,35,0,0
2015,70,7,10,52855.04,1,2,27.76,0,10,6,0,0,0,1400,827,2,28,2.96,64.18,68,17.76,0
2015,70,7,3,56967.68,1,2,29.92,10,14,2,0,0,0,1600,630,1,28,2.96,64.18,68,5.92,0
2015,70,7,3,72576,2,1,129.6,48,52,10,0,0,0,1000,704,1,16,2.96,64.18,35,29.6,0
2015,70,7,11,73265.92,1,2,38.48,0,0,13,0,0,0,1200,617,1,28,2.96,64.18,68,38.48,0
2015,70,7,10,81222.4,1,1,82.88,0,0,28,0,0,0,1400,613,1,28,2.96,64.18,35,82.88,0
2015,70,7,11,84537.6,1,2,44.4,0,0,15,0,0,0,1200,817,2,28,2.96,64.18,68,44.4,0
2015,70,7,11,113131.2,1,1,115.44,0,0,39,0,0,0,1600,907,2,28,2.96,64.18,35,115.44,0
2015,70,7,11,174711.04,1,2,91.76,0,0,31,0,0,0,1600,825,2,28,2.96,64.18,68,91.76,0
2015,70,7,8,255270.4,1,1,260.48,0,0,88,0,0,0,1400,802,2,28,2.96,64.18,35,260.48,0
2015,70,7,1,421240.96,1,2,221.24,41,124,19,0,0,0,1200,601,1,28,2.96,64.18,68,56.24,0
2016,70,7,3,23913.12,1,1,25.88,10,7,3,0,0,0,1600,731,2,28,2.96,64.18,33,8.88,0
2016,70,7,12,26928,3,1,24,0,0,8,0,0,0,1400,710,1,34,2.96,64.18,33,23.68,0
2016,70,7,4,36174.64,3,2,15.88,2,5,3,0,0,0,1200,809,2,34,2.96,64.18,67,8.88,0
2016,70,7,6,37520,1,2,20,12,8,0,0,0,0,1200,607,1,28,2.96,64.18,67,0,0
2016,70,7,11,46200,1,1,50,0,0,17,0,0,0,1800,806,2,28,2.96,64.18,33,50.32,0
2016,70,7,8,47596.8,2,2,44.4,0,0,15,0,0,0,1000,819,2,16,2.96,64.18,67,44.4,0
2016,70,7,9,48449.28,2,1,91.76,0,0,31,0,0,0,800,702,1,16,2.96,64.18,33,91.76,0
2016,70,7,8,54404,1,2,29,0,0,13,0,0,0,1800,831,2,28,2.96,64.18,67,38.48,0
2016,70,7,8,72188.48,1,2,38.48,0,0,13,0,0,0,1800,621,1,28,2.96,64.18,67,38.48,0
2016,70,7,9,81793.6,1,2,43.6,0,14,10,0,0,0,1400,609,1,28,2.96,64.18,67,29.6,0
2016,70,7,8,84395.52,2,1,159.84,0,0,54,0,0,0,1000,814,2,16,2.96,64.18,33,159.84,0
2016,70,7,6,84420,1,2,45,13,32,0,0,0,0,1200,804,2,28,2.96,64.18,67,0,0
2016,70,7,8,100024.32,2,1,189.44,0,0,64,0,0,0,1000,724,2,16,2.96,64.18,33,189.44,0
2016,70,7,6,110880,1,1,120,53,67,0,0,0,0,1800,528,1,28,2.96,64.18,33,0,0
2016,70,7,10,134016.96,1,1,145.04,0,0,49,0,0,0,1600,619,1,28,2.96,64.18,33,145.04,0
2016,70,7,10,158632.32,1,1,171.68,0,0,58,0,0,0,1600,612,1,28,2.96,64.18,33,171.68,0
2016,70,7,8,172141.76,1,2,91.76,0,0,31,0,0,0,1400,830,2,28,2.96,64.18,67,91.76,0
2016,70,7,1,193260.16,2,2,180.28,45,82,18,0,0,0,1000,531,1,16,2.96,64.18,67,53.28,0
2016,70,7,5,266161.52,3,2,116.84,43,62,4,0,0,0,800,615,1,34,2.96,64.18,67,11.84,0
2017,70,7,3,11792,2,2,11,0,11,0,0,0,0,1000,602,1,16,2.21,64.18,67,0,0
2017,70,7,10,16632,1,1,18,0,0,8,0,0,0,1400,709,1,28,2.21,64.18,33,17.68,0
2017,70,7,11,20636,1,2,11,0,0,5,0,0,0,1600,612,1,28,2.21,64.18,67,11.05,0
2017,70,7,10,22462.44,1,1,24.31,0,0,11,0,0,0,1800,617,1,28,2.21,64.18,33,24.31,0
2017,70,7,13,42880,2,2,40,10,30,0,0,0,0,1400,808,2,16,2.21,64.18,67,39.78,0
2017,70,7,11,47842.08,2,1,90.61,0,0,41,0,0,0,1000,805,2,16,2.21,64.18,33,90.61,0
2017,70,7,11,50652,1,2,27,0,0,12,0,0,0,1200,825,2,28,2.21,64.18,67,26.52,0
2017,70,7,2,57222,3,1,51,15,36,0,0,0,0,800,624,1,34,2.21,64.18,33,0,0
2017,70,7,11,66335.36,1,2,35.36,0,0,16,0,0,0,1200,801,2,28,2.21,64.18,67,35.36,0
2017,70,7,11,66512.16,2,1,125.97,0,0,57,0,0,0,1000,805,2,16,2.21,64.18,33,125.97,0
2017,70,7,1,72863.84,1,2,38.84,11,19,4,0,0,0,1400,622,1,28,2.21,64.18,67,8.84,0
2017,70,7,8,82919.2,1,2,44.2,0,0,20,0,0,0,1800,908,2,28,2.21,64.18,67,44.2,0
2017,70,7,3,84084,1,1,91,19,72,0,0,0,0,1200,527,1,28,2.21,64.18,33,0,0
2017,70,7,9,87807.72,1,1,95.03,0,0,43,0,0,0,1200,722,2,28,2.21,64.18,33,95.03,0
2017,70,7,13,102510,3,2,45,20,25,0,0,0,0,800,707,1,34,2.21,64.18,67,44.2,0
2017,70,7,1,121656.48,2,1,230.41,73,111,21,0,0,0,1000,604,1,16,2.21,64.18,33,46.41,0
2017,70,7,2,159460,3,2,70,22,48,0,0,0,0,1200,802,2,34,2.21,64.18,67,0,0
2017,70,7,10,190714.16,1,2,101.66,0,0,46,0,0,0,1600,823,2,28,2.21,64.18,67,101.66,0
2017,70,7,3,278210.8,1,2,148.3,14,68,30,0,0,0,1400,606,1,28,2.21,64.18,67,66.3,0
